id,y,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
3075,125,641.92,1578.17,1388.08,552.46,2387.93,47.08,520.33,2387.91,8.3995,392,38.99,23.3944
3076,125,642.36,1578.11,1394.54,553.19,2387.89,46.8,520.77,2387.92,8.4031,392,38.75,23.3847
3077,125,642.41,1577.11,1393.95,553.22,2387.91,47.16,521.11,2387.96,8.4177,391,38.88,23.345
3078,125,642.13,1579.2,1393.89,552.44,2387.93,46.98,520.35,2387.93,8.362,392,38.99,23.2986
3079,125,642.31,1580.63,1395.15,552.74,2387.97,47.04,521.32,2387.96,8.3711,391,38.95,23.2908
3080,125,641.9,1583.64,1390.86,552.76,2387.94,47.16,520.05,2387.91,8.4048,391,38.94,23.3329
3081,125,641.61,1580.5,1390.66,552.39,2387.92,47.04,520.2,2387.95,8.3919,391,39.1,23.3022
3082,125,641.55,1581.67,1395.16,552.03,2387.92,47.06,520.62,2387.93,8.4157,391,38.91,23.3685
3083,125,642.16,1582.24,1396.42,552.33,2387.89,47.0,520.29,2387.92,8.4054,390,39.01,23.4004
3084,125,641.63,1578.71,1388.46,552.93,2387.9,47.03,520.57,2387.93,8.3906,390,39.02,23.4238
3085,125,641.18,1583.73,1390.67,551.86,2387.99,46.87,520.12,2387.97,8.3671,390,38.8,23.3688
3086,125,642.05,1586.59,1394.2,552.71,2387.91,47.0,520.31,2387.93,8.3952,390,39.14,23.3593
3087,125,642.22,1570.27,1395.72,553.65,2387.86,46.95,521.03,2387.93,8.3868,392,38.81,23.3241
3088,125,641.94,1577.84,1392.68,552.81,2387.95,47.02,521.47,2387.99,8.3893,393,38.97,23.3672
3089,125,641.96,1577.62,1392.81,553.53,2387.9,47.03,519.96,2387.91,8.3827,392,39.02,23.3825
3090,125,641.81,1578.22,1395.91,552.16,2387.93,46.95,520.57,2387.96,8.3832,392,39.05,23.3638
3091,125,642.11,1575.79,1390.61,552.95,2387.96,47.06,520.48,2387.9,8.3796,391,38.92,23.3826
3092,125,641.69,1584.6,1393.7,553.45,2387.99,46.69,520.92,2387.96,8.4188,391,38.76,23.3478
3093,125,641.88,1574.47,1397.28,552.05,2387.94,47.0,520.48,2387.87,8.3865,391,38.91,23.4238
3094,125,642.5,1575.56,1388.73,552.45,2387.93,47.18,520.77,2387.92,8.402,390,38.96,23.3803
3095,125,641.73,1576.39,1388.42,552.62,2387.98,47.2,520.04,2387.88,8.403,391,39.0,23.4028
3096,125,641.85,1577.93,1391.7,552.65,2387.89,47.19,520.49,2387.91,8.4103,391,38.83,23.4136
3097,125,641.86,1582.65,1394.39,552.94,2387.99,46.88,520.63,2387.93,8.3614,392,38.96,23.4279
3098,125,641.75,1578.58,1399.71,552.19,2387.98,46.99,520.72,2387.87,8.3892,391,39.12,23.4262
3099,125,642.01,1582.36,1394.64,552.83,2387.98,47.14,520.63,2387.95,8.4088,391,38.98,23.3647
3100,125,641.96,1584.85,1390.5,552.98,2387.92,47.09,520.58,2387.83,8.4119,390,39.08,23.3812
3101,125,641.8,1579.64,1395.93,553.56,2387.94,47.01,520.86,2387.99,8.414,391,38.83,23.4806
3102,125,641.84,1584.86,1392.25,552.79,2387.97,47.1,520.86,2387.97,8.3805,390,38.88,23.3731
3103,125,642.2,1585.29,1392.55,551.99,2387.89,46.97,520.56,2387.9,8.4202,393,38.97,23.402
3104,125,641.6,1588.36,1392.46,552.66,2387.92,46.94,520.19,2387.92,8.4271,391,38.95,23.4107
3105,125,642.12,1581.62,1394.47,552.56,2387.96,47.2,520.57,2387.91,8.4158,390,39.03,23.2887
3106,125,641.61,1581.93,1395.55,552.78,2387.96,46.83,520.6,2387.95,8.3839,391,39.03,23.4333
3107,125,641.97,1583.51,1395.66,552.32,2387.92,46.99,520.34,2387.93,8.4037,391,39.14,23.2493
3108,125,641.7,1583.73,1385.3,552.45,2387.92,46.9,520.27,2387.93,8.4173,390,38.93,23.2786
3109,125,641.89,1576.84,1392.38,553.02,2387.93,46.94,520.27,2387.99,8.3922,391,39.05,23.3251
3110,125,641.88,1583.71,1388.97,552.25,2387.92,46.98,520.69,2387.86,8.4119,391,38.92,23.4284
3111,125,641.56,1583.72,1387.65,552.24,2387.91,46.87,520.47,2387.9,8.4189,392,39.03,23.3893
3112,125,641.59,1574.04,1392.2,552.83,2387.87,47.08,520.17,2387.87,8.3779,389,39.12,23.3664
3113,125,641.9,1586.92,1391.1,552.48,2387.92,47.05,520.06,2387.87,8.415,390,38.91,23.3033
3114,125,642.14,1583.85,1397.25,552.39,2387.94,47.0,520.76,2387.94,8.385,390,38.82,23.3607
3115,125,642.06,1577.86,1391.29,552.83,2387.95,47.02,521.03,2387.91,8.3984,392,38.95,23.3479
3116,125,641.38,1578.02,1394.29,552.59,2387.91,46.9,520.57,2387.92,8.3957,391,38.91,23.4231
3117,125,641.72,1581.77,1396.96,552.21,2387.88,47.19,520.2,2387.92,8.3824,391,38.94,23.3068
3118,125,641.75,1582.58,1384.07,552.25,2387.86,46.88,520.12,2387.98,8.3595,391,38.93,23.3989
3119,125,641.96,1581.9,1388.19,552.86,2387.88,46.98,520.87,2387.91,8.3983,391,38.97,23.3337
3120,125,642.03,1578.24,1398.51,553.12,2387.96,46.95,520.87,2387.88,8.3874,390,38.84,23.4249
3121,125,642.06,1579.24,1391.75,553.08,2387.89,47.18,520.99,2387.93,8.372,391,39.1,23.3687
3122,125,641.68,1578.1,1398.38,552.1,2387.9,47.23,520.99,2387.94,8.3748,391,38.79,23.3954
3123,125,641.85,1585.46,1387.64,552.38,2387.95,47.01,519.99,2387.88,8.362,390,39.16,23.3903
